Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC6020;Disputes_in_the_fractitious_Zuid-Afrikaanische_Republiek_came_to_a_head_when_president_of_the_ZAR_Martinus_Pretorius_was_elected_president_of_the_Oranje_Free_State_as_well._The_constitution_forbade_holding_foreign_office,_so_the_Volksraad_granted_Pretorius_half_a_year's_leave_and_appointed_Johannes_Grobler_as_acting_president_and_hoped_for_a_resolution._Pretorius_elected_to_give_up_his_presidency_of_the_ZAR,_and_acting_president_Grobler_remained._Many_of_the_townsmen,_called_Burgers,_in_the_Transvaal_were_extremely_dissatisfied_with_the_Volksraad's_handling_of_the_constitutional_crisis._They_gave_their_support_to_Commandant-General_Stephanus_Schoeman,_the_"Stormvogel_den_Noorden",_Stormbird_of_the_North,_so-called_due_to_his_red_hair_and_fiery_temperment._Schoeman_attempted_to_remove_Grobler_and_proclaimed_himself_president._Conflict_erupted_when_the_Volksraad_declared_Schoeman's_faction_to_be_rebels_in_$YEAR$._The_commander-in-chief_Paul_Kruger,_backed_by_the_Volksraad,_led_the_'state_army'_in_several_skirmishes_against_the_rebels.;;;;;;;;;;;;;
EVT6020OPTA;Schoeman is forced out, hold elections.;;;;;;;;;;;;;
EVT6020OPTB;Schoeman becomes president, the Volksraad steps down.;;;;;;;;;;;;;
EVTNAME6021;The Afrikaner Church;;;;;;;;;;;;;
EVT6021OPTA;Promote these teachings.;;;;;;;;;;;;;
EVT6021OPTB;Too unorthodox.;;;;;;;;;;;;;
EVTNAME6100;Little Rome;;;;;;;;;;;;;
EVT6100OPTA;Avanti Italia!;;;;;;;;;;;;;
EVTNAME6101;Tripoli Grand Prix;;;;;;;;;;;;;
EVT6101OPTA;Il Bisogno di Velocit?;;;;;;;;;;;;;
EVTNAME6022;Voorste Mense;;;;;;;;;;;;;
EVT6022OPTA;A promised land in the wilderness.;;;;;;;;;;;;;
EVTNAME6023;The Mfecane;;;;;;;;;;;;;
EVTDESC6023;The_Mfecane,_meaning_"The_Crushing"_or_"The_Scattering",_was_a_period_started_by_the_rapid_expansion_of_the_Zulu_kingdom,_pushing_other_tribes_in_search_of_new_land_and_into_conflict_with_their_neighbors._One_such_group_was_the_Matabele,_who_came_to_dominate_the_area_that_was_to_become_the_Transvaal._To_eliminate_all_opposition,_the_Matabele_king_ordered_widespread_killing_and_devastation_on_the_native_tribes._The_death_toll_is_estimated_to_be_as_high_as_two_million,_and_the_region_was_nearly_entirely_depopulated_for_years._Many_of_the_natives_near_our_settlements_have_been_affected_by_this_tribal_conflict_and_consequent_famine,_as_we_neither_offer_nor_could_provide_them_protection.;;;;;;;;;;;;;
EVT6023OPTA;This hardly concerns us.;;;;;;;;;;;;;
EVTNAME6024;Incorporating Zoutpansberg;;;;;;;;;;;;;
EVTDESC6024;Zoutpansberg_and_its_surrounding_communities_have_long_been_independent_of_outside_authority,_mostly_due_to_their_relative_isolation._Now_that_we_have_centralized_power_in_the_area,_they_have_little_choice_but_to_join_our_nation.;;;;;;;;;;;;;
EVT6024OPTA;Very good.;;;;;;;;;;;;;
EVTNAME6025;Cattle Killing;;;;;;;;;;;;;
EVT6025OPTA;A dark day for our people.;;;;;;;;;;;;;
EVTNAME6026;Cattle Killing;;;;;;;;;;;;;
EVT6026OPTA;They will soon be our subjects, we must help!;;;;;;;;;;;;;
EVT6026OPTB;Capitalize on this opportunity.;;;;;;;;;;;;;
EVTNAME6027;Cross-border Raiding;;;;;;;;;;;;;
EVT6027OPTA;We must bring order to these savages. §RGain 3 infamy§W;;;;;;;;;;;;;
EVT6027OPTB;Simply demand repayment.;;;;;;;;;;;;;
EVTNAME6031;Petition Portugal For Access to Their Ports;;;;;;;;;;;;;
EVT6031OPTA;Let us contact Portugal;;;;;;;;;;;;;
EVTNAME6032;Port treaty with Transvaal?;;;;;;;;;;;;;
EVT6032OPTA;This will benefit us both, we agree!;;;;;;;;;;;;;
EVT6032OPTB;This will weaken our control over the region, we refuse!;;;;;;;;;;;;;
EVTNAME6033;Portugal has accepted our port access proposal;;;;;;;;;;;;;
EVT6033OPTA;Excellent! This will be a boon to the ZAR!;;;;;;;;;;;;;
EVTNAME6034;Portugal Has Refused!;;;;;;;;;;;;;
EVT6034OPTA;There isn't anything we can do about it right now.;;;;;;;;;;;;;
EVT6034OPTB;If they will not give us access, then we will take the port by force!;;;;;;;;;;;;;
EVTNAME6035;We Finally Have Our Own Port;;;;;;;;;;;;;
EVT6035OPTA;The trade goods must flow!;;;;;;;;;;;;;
EVTNAME6036;Petition for port access at Durban;;;;;;;;;;;;;
EVT6036OPTA;Have our ambassador arrange a meeting.;;;;;;;;;;;;;
EVTNAME6037;Allow Oranje to have open access to our ports?;;;;;;;;;;;;;
EVT6037OPTA;The benefits greatly outweigh the drawbacks, we accept!;;;;;;;;;;;;;
EVT6037OPTB;Keep them isolated, keep them weak, we refuse!;;;;;;;;;;;;;
EVTNAME6038;$FROMCOUNTRY$ has accepted our port access proposal;;;;;;;;;;;;;
EVT6038OPTA;Excellent! Good times ahead!;;;;;;;;;;;;;
EVTNAME6039;$FROMCOUNTRY$ has Refused!;;;;;;;;;;;;;
EVT6039OPTA;Someday we will throw off the $FROMCOUNTRY_ADJ$ yoke once and for all.;;;;;;;;;;;;;
EVTNAME6040;We Finally Have Our Own Port;;;;;;;;;;;;;
EVT6040OPTA;Let the goods and immigrants flow!;;;;;;;;;;;;;
EVT6042OPTA;This will change everything.;;;;;;;;;;;;;
EVT6043OPTA;This will be an immense windfall for our treasury!;;;;;;;;;;;;;
EVTNAME6044;The Transvaal has gone bankrupt!;;;;;;;;;;;;;
EVTDESC6044;It_is_clear_that_the_Boers_beyond_the_Vaal_river_are_unable_to_successfully_govern_themselves,_their_inefficient_government,_if_you_can_call_it_that,_has_bankrupted_itself_and_caused_the_self-proclaimed_Zuid-Afrikaanische_Republiek_to_become_politically_unstable,_we_must_step_in_to_restore_order_and_good_government_in_order_to_assure_peace_and_economic_viability_in_the_region.;;;;;;;;;;;;;
EVT6044OPTA;We do this not for ourselves but for their own good.;;;;;;;;;;;;;
EVTNAME6045;Let Us Unite the Boer Provinces!;;;;;;;;;;;;;
EVTDESC6045;Due_to_the_Zuid-Afrikaanische_Republiek's_mismanagement_of_their_government_and_economy,_the_British_have_taken_over_running_the_affairs_of_the_ZAR,_annexing_our_fellow_Boers_into_the_British_Empire_in_all_but_name._Wouldn't_it_be_better_if_our_brothers_north_of_the_Vaal_river_were_instead_part_of_$COUNTRY$?_Let_us_petition_the_British_to_incorporate_the_Transvaal_and_assure_tranquility_on_their_northern_frontier,_surely_the_British_will_listen_to_this_reasonable_request.;;;;;;;;;;;;;
EVT6045OPTA;Let us work to unite the Boers north AND south of the Vaal river!;;;;;;;;;;;;;
EVT6045OPTB;They are too prone to anarchy, let the British deal with them.;;;;;;;;;;;;;
EVTNAME6046;The Boers of the Orange Free State Have Petitioned Us.;;;;;;;;;;;;;
EVTDESC6046;The_Orange_Free_State_sent_us_a_diplomatic_proposal_where_they_would_incorporate_the_Transvaal_into_their_nation_relieving_us_of_the_burden_of_running_the_Transvaal's_government.;;;;;;;;;;;;;
EVT6046OPTA;Amicable relations with the Boers can only benefit us; we agree!;;;;;;;;;;;;
EVT6046OPTB;Transvaal is better under the caring but firm hand of our Empire: refuse! §RGain 2 infamy§W;;;;;;;;;;;;
EVTNAME6047;We Have Been Under the British Yoke Too Long!;;;;;;;;;;;;;
EVTDESC6047;We_have_been_under_British_control_ever_since_the_Rooinekke_marched_into_Pretoria_and_imposed_their_dominion_over_us_in_direct_violation_of_the_Sand_River_Convention_of_1852,_and_the_Bloemfontein_Convention_of_1854._The_people_have_grown_weary_of_their_arrogance_and_their_irreverence,_now_is_the_time_to_rise_up_and_fight_for_our_independence_once_again!;;;;;;;;;;;;;
EVT6047OPTA;FREEEEEEDOM!!;;;;;;;;;;;;;
EVT6047OPTB;No, the British are too strong, it is better not to anger the Lion.;;;;;;;;;;;;;
EVTNAME6048;Our Fellow Boers North of the Vaal River Have Risen Up!;;;;;;;;;;;;;
EVTDESC6048;The_Boers_of_the_Transvaal,_long_being_under_the_yoke_of_the_British,_have_revolted_and_are_calling_upon_all_Boers_to_support_them_in_their_bid_for_independence._Shall_we_risk_the_wrath_of_the_United_Kingdom_and_stand_by_our_brothers?_Or_maintain_good_relations_with_Brits_by_remaining_neutral?;;;;;;;;;;;;;
EVT6048OPTA;We stand along side our brothers! To war!;;;;;;;;;;;;;
EVT6048OPTB;This isn't our fight.;;;;;;;;;;;;;
EVTNAME6049;Founding of Zoutpansbergdorp;;;;;;;;;;;;;
EVT6049OPTA;Hooray for our new capital!;;;;;;;;;;;;;
EVTNAME6050;Upgrading Railway to the Cape;;;;;;;;;;;;;
EVT6050OPTA;Improved economic ties should be the focus of our international relations.;;;;;;;;;;;;;
EVTNAME6051;The Jameson Raid;;;;;;;;;;;;;
EVT6051OPTA;Turn the raiders over to Britain for trial.;;;;;;;;;;;;;
EVT6051OPTB;Execute the lot of them!;;;;;;;;;;;;;
EVTNAME6052;The Kruger Telegram;;;;;;;;;;;;;
EVT6052OPTA;Yes! Send the telegram from our Kaiser to congratulate them!;;;;;;;;;;;;;
EVT6052OPTB;We value our relations with the British more.;;;;;;;;;;;;;
EVTNAME6053;The ZAR-Oranje-Vrystaat Alliance;;;;;;;;;;;;;
EVT6053OPTA;Let the ZAR and Oranje-Vrystaat stand together as one!;;;;;;;;;;;;;
EVTNAME6054;ZAR Proposes an Alliance!;;;;;;;;;;;;;
EVT6054OPTA;United We Stand! Divided We Fall!;;;;;;;;;;;;;
EVT6054OPTB;If we sign, the British will come after us!;;;;;;;;;;;;;
EVTNAME6055;Voorste Mense;;;;;;;;;;;;;
EVTDESC6055;Before_great_numbers_of_Boers_departed_from_the_Cape_on_the_Great_Trek,_there_were_a_few_brave_souls_who_ventured_into_the_interior_of_Southern_Africa_in_small_groups_and_founded_communities_far_from_any_colonial_authority._The_first_of_these_settlements_was_founded_between_the_Vaal_and_Vet_Rivers_after_the_land_was_ceded_to_a_group_of_Voortrekkers_under_the_leadership_of_Andries_Pretorius_by_the_chief_of_the_Tswana_tribe,_Makwana_in_1836._In_exchange_for_this_land,_Pretorius_promised_to_protect_Chief_Makwana's_tribe_against_the_nearby_Basotho_tribes,_who_regularly_raided_the_Tswana_and_Taung_tribes,_in_addition_Makwana_was_given_42_cattle_in_compensation_by_the_Trekboers.;;;;;;;;;;;;;
EVT6055OPTA;We give glory to God for this new home in the wilderness.;;;;;;;;;;;;;
EVTNAME6056;Founding of the town of Winburg;;;;;;;;;;;;;
EVTDESC6056;After_the_Trekboers_settled_the_land_between_the_Vet_and_Vaal_rivers_in_1836,_population_growth_lead_the_realization_of_a_need_for_an_actual_centralized_settlement_for_their_new_land._However_there_was_a_prolonged_argument_to_where_to_establish_this_new_capital_among_the_Trekboers._Eventually_in_the_year_$YEAR$_a_vote_was_held_by_the_local_Burgers_to_determine_the_town's_location_with_Andries_Pretorius's_group_winning_and_giving_the_new_town_the_name_of_Winburg,_after_the_Dutch_word_winnen_(to_win)._The_town_grew_to_become_a_religious_center_for_Voortrekkers.;;;;;;;;;;;;;
EVT6056OPTA;Well now that is finally settled!;;;;;;;;;;;;;
EVTNAME6057;Consolidating the Matabeleland Protectorate;;;;;;;;;;;;;
EVTDESC6057;Now_that_$COUNTRY$_had_established_a_protectorate_over_the_whole_of_the_lands_of_the_Matabele,_it_is_best_that_we_further_move_to_place_the_surrounding_land_under_our_benevolent_protection_to_better_secure_our_borders._Expanding_our_frontiers_north_to_the_Zambezi_and_east_to_the_Munyati_and_Runde_rivers_will_facilitate_this_objective_as_well_as_opening_new_lands_for_colonization_and_economic_development_for_our_aspiring_colonists.;;;;;;;;;;;;;
EVT6057OPTA;We sons of Africa should be the ones who civilize this land!;;;;;;;;;;;;;
EVTNAME6058;Consolidating the Mashonaland Protectorate;;;;;;;;;;;;;
EVTDESC6058;Now_that_$COUNTRY$_secured_the_lands_between_the_Limpopo_and_the_Munyati_and_Runde_rivers,_it_is_time_to_invest_further_in_our_newest_colonial_territory_by_expanding_our_protectorate_to_include_the_highlands_east_of_the_Runde_as_well_as_the_Umwukwe_Range_that_stretch_from_the_Munyati_to_the_Zambezi_before_one_of_the_greedy_colonial_powers_of_Europe_stakes_their_own_claims_to_the_area_in_their_insatiable_lust_for_African_land.;;;;;;;;;;;;;
EVT6058OPTA;Better for the natives to be under Boer law than European tyranny!;;;;;;;;;;;;;
EVTNAME6060;Support the Boers in their defense of their freedom?;;;;;;;;;;;;;
EVT6060OPTA;The Boer Republics have a right to self-determination, we will fight for that right!;;;;;;;;;;;;;
EVT6060OPTB;This isn't out fight.;;;;;;;;;;;;;
griqua;Cape Colored;;;;;;;;;;;;;
claim_namibia_title;Settle Namibia;;;;;;;;;;;;;
claim_namibia_desc;The sparsely inhabited lands of Namibia to our North-West have begun to attract the attention of the Great Powers, and we may soon find an aggressive colonial power moving in next door. It is critical for the maintenance of our national security that we take this area to prevent this. Of particular interest is the bay called Angra Pequena by the Portuguese, as a Hanseatic merchant from Hamburg named Adolf L?deritz has expressed interest in a partnership with our colonial company to settle the area.;;;;;;;;;;;;;
move_capital_title;A Capital for our Nation;;;;;;;;;;;;;
move_capital_desc;Though our government is situated well enough as it is, perhaps a new location would be more fitting for our new situation?;;;;;;;;;;;;;
greater_south_africa_title;Greater South Africa;;;;;;;;;;;;;
greater_south_africa_desc;§RGain 10 infamy§! It is the destiny of our people to settle and exploit the fertile lands of Africa. Having secured the lands of the Cape Colony and the homes of the Voortrekkers, it is only natural to press further northwards.;;;;;;;;;;;;;
open_the_frontiers_title;Open the Frontiers;;;;;;;;;;;;;
open_the_frontiers_desc;It is the destiny of our people to achieve dominion over the fertile lands of southern Africa. Our nation grows ever larger and more prosperous, but we lack a critical resource: manpower. We shall invite migrants to settle the frontiers, in the spirit of our voortrekker heritage.;;;;;;;;;;;;;
propose_united_boer_state;Propose a United Voortrekker State;;;;;;;;;;;;;
propose_united_boer_state_desc;Ever since the Great Trek, our people have longed to unite with our southern neighbors in the Orange Free State, but they rebuffed us. Now that we are in a stronger position and our people are well provided for, they may be more inclined to accept.;;;;;;;;;;;;;
solve_the_british_problem;Solve the British Problem;;;;;;;;;;;;;
solve_the_british_problem_desc;We must do something about the British people within our borders. We could outright eradicate them, though if we were to take some of the lands on our northern frontier, we could simply resettle them. Under our rule, of course.;;;;;;;;;;;;;
solve_the_british_problem_alt;Solve the British Problem;;;;;;;;;;;;;
solve_the_british_problem_alt_desc;We must do something about the British people within our borders.;;;;;;;;;;;;;
clearances_in_natal_title;Clearances in Natal;;;;;;;;;;;;;
clearances_in_natal_desc;With the population of Natal rapidly growing, easily arable land is becoming sparse. It would be greatly beneficial to the continued settlement of the area for us to help clear some unusable terrain to make it more suitable for farming.;;;;;;;;;;;;;
form_south_africa_diplomatically_title;Form the Voortrekker State;;;;;;;;;;;;;
form_south_africa_diplomatically_desc;Ever since the Great Trek, our people have longed to unite all Boers under a single banner. Now that we are in a stronger position and our people are well provided for, they may be more inclined to accept.;;;;;;;;;;;;;
irrigating_transvaal_title;Irrigating Transvaal;;;;;;;;;;;;;
irrigating_transvaal_desc;The lands across the Vaal river are currently not fit for extensive farming. However, with a co-ordinated large-scale irrigation project, much of the area can be made arable. Despite the expense, the benefit to habitability will be extensive.;;;;;;;;;;;;;
form_volkstaat_title;Create the Volkstaat;;;;;;;;;;;;;
form_volkstaat_desc;Our people have long struggled against all who surround us, including the immense British Empire and the numerous tribes of Africa. Now that all of our people who undertook the Great Trek are united, we should make a nation that is truly our own.;;;;;;;;;;;;;
unite_with_transvaal_title;Unite With Transvaal;;;;;;;;;;;;;
unite_with_transvaal_desc;Our fellow Boers have manage to create their own independent nation free from both the British and the natives in the savanna north of the Vaal River, we should come together with our brethren to form a stronger union.;;;;;;;;;;;;;
kruger_wildlife_preserve_title;Create the Kruger Wildlife Preserve;;;;;;;;;;;;;
kruger_wildlife_preserve_desc;In 1895, Jakob Louis van Wyk introduced in the Volksraad of $COUNTRY$, a motion to create the game reserve which would become the Kruger National Park. That motion, introduced together with another Volksraad member by the name of R. K. Loveday, and accepted for discussion in September 1895 by a majority of one vote, resulted in the proclamation by Paul Kruger president of the Transvaal Republic, on 26 March 1898, of a "Government Wildlife Park." This park would later be known as the Sabi Game Reserve and was expanded into the Kruger National Park in 1926.;;;;;;;;;;;;;
ORA_liberal;Liberale Party;;;;;;;;;;;;;
ORA_conservative;Voortrekker Party;;;;;;;;;;;;;
ORA_conservative_2;Boeren Party;;;;;;;;;;;;;
ORA_conservative_3;Orangia Unie;;;;;;;;;;;;;
ORA_socialist;Volksparty;;;;;;;;;;;;;
ORA_reactionary;Nasionale Party;;;;;;;;;;;;;
ORA_radical;Die Radikale;;;;;;;;;;;;;
ORA_communist;Kommunistiese Party van Oranje;;;;;;;;;;;;;
ORA_fascist;Boerstaat Party;;;;;;;;;;;;;
TRN_liberal;Demokratiese Alliansie;;;;;;;;;;;;;
TRN_conservative;Voortrekker Party;;;;;;;;;;;;;
TRN_conservative_2;Boeren Party;;;;;;;;;;;;;
TRN_conservative_3;Het Volk;;;;;;;;;;;;;
TRN_socialist;Sosialistiese Party van die ZAR;;;;;;;;;;;;;
TRN_reactionary;Nasionale Party;;;;;;;;;;;;;
TRN_radical;Die Radikale;;;;;;;;;;;;;
TRN_communist;Volksparty se Demokratiese Party;;;;;;;;;;;;;
TRN_fascist;Nasionale Broederskap van die ZAR;;;;;;;;;;;;;
NAL_liberal;Liberale Party;;;;;;;;;;;;;
NAL_conservative;Voortrekker Party;;;;;;;;;;;;;
NAL_conservative_2;Boeren Party;;;;;;;;;;;;;
NAL_socialist;Natalia Sosialistiese Party;;;;;;;;;;;;;
NAL_reactionary;Nasionale Party;;;;;;;;;;;;;
NAL_radical;Die Radikale;;;;;;;;;;;;;
NAL_communist;Werkersparty van Natalia;;;;;;;;;;;;;
NAL_fascist;Natalse Patriotiese Liga;;;;;;;;;;;;;
VLK_fascist;Vryheidsfront;;;;;;;;;;;;;
VLK_fascist_2;Die Broederbond;;;;;;;;;;;;;
VLK_liberal;Boeren Party;;;;;;;;;;;;;
VLK_reactionary;Uitsluiting;;;;;;;;;;;;;
VLK_conservative;Voortrekker Party;;;;;;;;;;;;;
VLK_radical;Vryehandel;;;;;;;;;;;;;
VLK_communist;Volks Sosialistiese Party;;;;;;;;;;;;;
VLK_communist_2;Yamanyama Kungaka Afrika;;;;;;;;;;;;;
VLK_socialist;Vakbonde Kongres;;;;;;;;;;;;;
VLK_liberal_2;Yamanyama Afrika;;;;;;;;;;;;;
VLK_conservative_2;Ons Eie Arbeid;;;;;;;;;;;;;
ZOU_conservative;Kok's Faction;;;;;;;;;;;;;
ZOU_liberal;Liberal Faction;;;;;;;;;;;;;
ZOU_reactionary;Waterboer's Faction;;;;;;;;;;;;;
ZOU_socialist;Sosiaal-Demokratiese Party van die Griqua;;;;;;;;;;;;;
ZOU_radical;Vryboere van Waterboerland;;;;;;;;;;;;;
SAF_fascist;Volkasie van Suid-Afrika;;;;;;;;;;;;;
SAF_liberal;Afrikaner Bond;;;;;;;;;;;;;
SAF_conservative;Progressiewes;;;;;;;;;;;;;
SAF_socialist;Arbeid Party;;;;;;;;;;;;;
SAF_conservative_2;Vakbondpartytjie;;;;;;;;;;;;;
SAF_liberal_2;Suid-Afrikaanse Party;;;;;;;;;;;;;
SAF_conservative_3;Nasionale Party;;;;;;;;;;;;;
SAF_reactionary;Boerestaat Party;;;;;;;;;;;;;
SAF_radical;Radikale Party;;;;;;;;;;;;;
SAF_communist;Suid-Afrikaanse Kommunistiese Party;;;;;;;;;;;;;
native_reintegration;Native Reintegration;;;;;;;;;;;;;
native_reintegration_desc;Government initiatives have been put forward to integrate Africans into society through various programs.;;;;;;;;;;;;;
native_slaughter;Native Removal;;;;;;;;;;;;;
native_displacement;Native Displacement;;;;;;;;;;;;;
african_extermination;Afrikaanse Oplossing;;;;;;;;;;;;;
transvaal_civil_war;Burgerkryg;;;;;;;;;;;;;
transvaal_civil_war_desc;Occasional skirmishes are occurring in the countryside between government and rebel commando groups over the presidency of the ZAR.;;;;;;;;;;;;;
boer_commandos_modifier;Boer Commando Militias;;;;;;;;;;;;;
boer_commandos_modifier_desc;Motivated freemen who have mastered field-craft patrol our borders, ever ready to defend our farms, family, and way of life;;;;;;;;;;;;;
open_homesteading;Open Land for Homesteading;;;;;;;;;;;;;
kruger_reserve;The New Kruger Wildlife Preserve;;;;;;;;;;;;;
kruger_reserve_desc;One of the earliest wildlife preserves in Africa and showcasing Boer respect for nature;;;;;;;;;;;;;
educate_the_natives_title;Bringing Literacy to the Natives;;;;;;;;;;;;;
educate_the_natives_desc;It isn't enough for our own people to read and write. We need to bring literacy to the native tribes of our nation in order to assure a better economic and political future.;;;;;;;;;;;;;
access_to_the_sea;Foreign Port Access to the Sea;;;;;;;;;;;;;
access_to_the_sea_desc;Thanks to our commercial access to nearby foreign ports we have seen increased trade & immigration.;;;;;;;;;;;;;
diamonds_are_boer;Diamonds Recently Discovered;;;;;;;;;;;;;
gems;Gems;;;;;;;;;;;;;
gems_RGO_SIZE;Gem Mine Size;;;;;;;;;;;;;
mercury;Mercury;;;;;;;;;;;;;
mercury_RGO_SIZE;Mercury Mine Size;;;;;;;;;;;;;
pearls;Pearls;;;;;;;;;;;;;
